timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
3139217951,3.9099,3.6692,-30.6875,15.6875,-42.375,32.3125,16.9062,-40.75,-0.0959,0.0483,0.9942,-0.2069,0.0366,0.9777,0.3193,-0.4648,8.6106,0.3074,-0.4216,7.9955
3144221951,3.8841,3.6159,-30.625,15.7812,-42.1875,32.4062,17.0312,-40.5,-0.1037,0.0483,0.9934,-0.2183,0.0366,0.9752,0.325,-0.46,8.6179,0.3142,-0.4097,7.9376
3149217951,3.796,3.6049,-30.4688,15.6562,-42.0625,32.5625,16.8438,-40.5,-0.1046,0.062,0.9926,-0.221,0.0483,0.9741,0.3135,-0.4661,8.5596,0.3008,-0.4336,8.0563
3154217951,3.8217,3.5975,-30.5938,15.8125,-42.125,32.4375,17.0,-40.4688,-0.1095,0.0464,0.9929,-0.2212,0.0347,0.9746,0.3352,-0.4617,8.7504,0.3142,-0.4167,8.0165
3159217951,3.8033,3.524,-30.6562,15.7812,-42.0,32.375,16.9062,-40.625,-0.0911,0.0522,0.9945,-0.203,0.0415,0.9783,0.3289,-0.4692,8.7651,0.2976,-0.4236,7.9096
3164217951,3.8731,3.5589,-30.3125,15.6875,-42.125,32.6875,16.8438,-40.8125,-0.125,0.0561,0.9906,-0.2277,0.0454,0.9727,0.3215,-0.4824,8.8321,0.3184,-0.4399,8.3212
3169218951,3.8254,3.5516,-30.4688,15.7812,-41.875,32.5625,16.8438,-40.3125,-0.1075,0.059,0.9924,-0.2229,0.0483,0.9736,0.3335,-0.4705,8.83,0.2927,-0.4324,7.9538
3174218951,3.682,3.4946,-30.3125,15.6875,-41.75,32.6875,16.75,-39.9375,-0.1152,0.0698,0.9909,-0.2569,0.06,0.9646,0.3147,-0.4937,8.8828,0.2793,-0.4624,8.1417
3179218951,3.8511,3.6159,-30.3125,15.875,-41.8125,32.7188,16.9062,-40.3125,-0.1182,0.0561,0.9914,-0.2334,0.0454,0.9713,0.3354,-0.4795,8.953,0.3101,-0.4399,8.2295
3184218951,3.7519,3.5057,-30.4688,15.9375,-41.7188,32.5625,17.0,-40.1875,-0.0969,0.0483,0.9941,-0.2287,0.0386,0.9727,0.3445,-0.468,8.9242,0.3076,-0.4319,8.1126
3189218951,3.6618,3.581,-30.3438,16.0,-41.4688,32.6875,17.0312,-40.1875,-0.1095,0.0483,0.9928,-0.2259,0.0386,0.9734,0.3352,-0.4648,8.786,0.3069,-0.4453,8.2545
3194218951,3.7408,3.581,-30.5625,16.0938,-41.625,32.4688,17.0625,-40.2812,-0.0901,0.0425,0.995,-0.2202,0.0327,0.9749,0.356,-0.4607,8.9692,0.3123,-0.4316,8.1611
3199218951,3.7629,3.5553,-30.3125,16.0625,-41.6562,32.75,17.0625,-40.9375,-0.1124,0.0454,0.9926,-0.1973,0.0356,0.9797,0.3513,-0.4604,8.9151,0.3484,-0.4309,8.5524
3204218951,3.7408,3.5847,-30.3125,16.0938,-41.625,32.7188,17.0312,-40.375,-0.1153,0.0464,0.9922,-0.2202,0.0366,0.9748,0.3596,-0.4607,9.0098,0.3269,-0.4409,8.4265
3209218951,3.7188,3.5112,-30.1875,16.0625,-41.75,32.8125,17.1875,-40.1875,-0.1357,0.0395,0.99,-0.2364,0.0288,0.9712,0.3491,-0.4656,8.9482,0.3445,-0.4229,8.4192
3214346951,3.7261,3.5259,-30.375,15.9688,-41.7188,32.6562,17.0,-40.25,-0.1279,0.0551,0.9903,-0.2287,0.0434,0.9725,0.3403,-0.4736,8.9413,0.3191,-0.4363,8.2884
3219343951,3.7776,3.5681,-30.4375,16.125,-41.75,32.5938,17.125,-40.2812,-0.1037,0.0444,0.9936,-0.2135,0.0347,0.9763,0.3589,-0.4575,8.9662,0.3367,-0.4221,8.3246
3224343951,3.682,3.5626,-30.2812,15.875,-41.5938,32.75,16.875,-40.375,-0.1123,0.0629,0.9917,-0.2239,0.0522,0.9732,0.3203,-0.4807,8.7994,0.3154,-0.4463,8.3598
3229343951,3.7408,3.6085,-30.4375,15.9375,-41.6875,32.5938,17.0312,-40.3125,-0.125,0.0522,0.9908,-0.2097,0.0415,0.9769,0.335,-0.4817,8.9723,0.3101,-0.4341,8.1641
3234343951,3.7923,3.6049,-30.1875,16.125,-41.625,32.8125,17.2188,-40.3438,-0.1338,0.0386,0.9903,-0.2231,0.0278,0.9744,0.3523,-0.4587,8.9068,0.3552,-0.4192,8.4973
3239343951,3.7739,3.5828,-30.4688,15.9062,-41.625,32.5625,16.9375,-40.1875,-0.1114,0.062,0.9918,-0.2153,0.0503,0.9753,0.3391,-0.478,8.9771,0.3201,-0.4431,8.3755
3244343951,3.7133,3.5865,-30.375,15.9375,-41.6562,32.625,16.9375,-40.0312,-0.1172,0.059,0.9914,-0.2239,0.0483,0.9734,0.3442,-0.468,8.9215,0.3096,-0.4504,8.3415
3249343951,3.8254,3.6085,-30.3125,16.125,-41.8125,32.7188,17.125,-40.5,-0.1328,0.0483,0.99,-0.2097,0.0366,0.9771,0.3552,-0.4536,8.8818,0.3423,-0.4292,8.4657
3254343951,3.682,3.5332,-30.3438,15.9062,-41.625,32.6562,17.0,-40.0,-0.1172,0.0561,0.9915,-0.2334,0.0464,0.9713,0.3313,-0.488,9.0031,0.3228,-0.4387,8.3561
3259343951,3.7114,3.5994,-30.375,16.3125,-41.375,32.6562,17.3438,-40.25,-0.1038,0.0278,0.9942,-0.2213,0.0171,0.9751,0.3706,-0.4443,8.9486,0.3501,-0.4175,8.4215
3264343951,3.7923,3.6177,-30.2812,16.0625,-41.5938,32.75,16.9375,-40.25,-0.1327,0.0561,0.9896,-0.2277,0.0454,0.9727,0.3477,-0.468,8.9594,0.3271,-0.4548,8.5848
3269343951,3.7813,3.5498,-30.3125,16.0,-41.5625,32.6875,17.125,-40.1875,-0.1221,0.0522,0.9911,-0.2278,0.0415,0.9728,0.3347,-0.4795,8.9449,0.3381,-0.4285,8.4116
3274344951,3.7169,3.6251,-30.4375,16.0938,-41.6562,32.5938,17.125,-40.4688,-0.1144,0.0483,0.9923,-0.2021,0.0376,0.9786,0.3604,-0.4663,9.0808,0.3535,-0.4292,8.5901
3279344951,3.7463,3.6361,-30.375,16.0938,-41.6875,32.625,17.1875,-40.375,-0.1251,0.0415,0.9913,-0.2212,0.0308,0.9747,0.3557,-0.4668,9.0349,0.3521,-0.4248,8.5248
3284344951,3.7059,3.6049,-30.3438,16.2812,-41.5938,32.6875,17.375,-40.125,-0.1203,0.0268,0.9924,-0.2232,0.0161,0.9746,0.3777,-0.45,9.09,0.3655,-0.4084,8.4913
3289344951,3.8584,3.5718,-30.3125,16.0938,-41.625,32.7188,17.0625,-40.3125,-0.1221,0.0522,0.9911,-0.2173,0.0405,0.9753,0.3596,-0.468,9.0919,0.3384,-0.4409,8.5534
3294344951,3.7188,3.4781,-30.5,15.875,-41.5,32.5,16.875,-39.5938,-0.1113,0.0698,0.9913,-0.2342,0.059,0.9704,0.3337,-0.4976,9.1371,0.2866,-0.4592,8.1868
3299344951,3.7776,3.5461,-30.4688,16.125,-41.6562,32.5625,17.1562,-40.1875,-0.1124,0.0444,0.9927,-0.2107,0.0327,0.977,0.3652,-0.4785,9.2719,0.3364,-0.4272,8.3791
3304344951,3.7372,3.4799,-30.5,16.0938,-41.7188,32.5,17.1562,-40.0625,-0.1182,0.0473,0.9919,-0.2126,0.0347,0.9765,0.3679,-0.478,9.2962,0.3235,-0.4231,8.1897
3309344951,3.6931,3.5663,-30.4375,16.125,-41.625,32.5938,17.1562,-40.3125,-0.1153,0.0464,0.9922,-0.2126,0.0356,0.9765,0.3623,-0.4773,9.2257,0.3472,-0.4255,8.4789
3314344951,3.7574,3.4413,-30.5625,15.875,-41.4688,32.4688,16.9062,-39.8125,-0.1016,0.0737,0.9921,-0.218,0.0629,0.9739,0.3308,-0.4944,9.069,0.2925,-0.4492,8.1394
3319344951,3.7702,3.5461,-30.6875,15.9062,-41.75,32.3125,17.0,-40.0938,-0.0968,0.0629,0.9933,-0.1962,0.0522,0.9792,0.3535,-0.498,9.3615,0.3125,-0.4375,8.2292
3324344951,3.7096,3.513,-30.5,15.9062,-41.625,32.5,17.125,-39.5938,-0.1143,0.059,0.9917,-0.2305,0.0483,0.9719,0.3408,-0.5034,9.2814,0.314,-0.4385,8.2563
3329344951,3.7482,3.5608,-30.4375,16.125,-41.5625,32.5625,17.2188,-40.1875,-0.1037,0.0493,0.9934,-0.2126,0.0376,0.9764,0.353,-0.4751,9.0982,0.3533,-0.4297,8.5928
3334356951,3.7114,3.66,-30.375,15.9688,-41.5312,32.6562,16.9375,-40.5,-0.09,0.0698,0.9935,-0.1913,0.059,0.9797,0.3435,-0.4956,9.2232,0.3193,-0.4443,8.3811
3339344951,3.6618,3.6251,-30.4688,16.1875,-41.375,32.5938,17.3125,-40.625,-0.0687,0.0571,0.996,-0.1761,0.0483,0.9832,0.3679,-0.4805,9.3236,0.3572,-0.4077,8.3911
3344344951,3.682,3.6269,-30.3438,15.9688,-41.3125,32.7188,17.0625,-40.9688,-0.0696,0.0737,0.9949,-0.1712,0.0649,0.9831,0.3381,-0.5,9.2132,0.3503,-0.4241,8.4977
3349470951,3.7023,3.5865,-30.75,15.9375,-41.5,32.3125,17.0625,-40.625,-0.0531,0.0707,0.9961,-0.1597,0.062,0.9852,0.3599,-0.5103,9.5692,0.3325,-0.4324,8.3931
3354469951,3.6802,3.5516,-30.2812,16.0625,-41.3438,32.7812,17.1562,-40.3125,-0.0871,0.0668,0.994,-0.2028,0.0581,0.9775,0.3411,-0.4912,9.1467,0.3416,-0.4343,8.5148
3359476951,3.6416,3.5553,-30.5,16.1875,-41.4062,32.5312,17.3438,-40.625,-0.0658,0.0532,0.9964,-0.1713,0.0444,0.9842,0.3738,-0.4763,9.342,0.3679,-0.4026,8.4531
3364469951,3.6435,3.5057,-30.3438,15.9062,-41.375,32.6875,16.9062,-40.5938,-0.0802,0.0814,0.9934,-0.1806,0.0727,0.9809,0.3335,-0.5073,9.2443,0.3208,-0.4507,8.4682
3369469951,3.7004,3.6232,-30.4375,16.0625,-41.6875,32.5938,17.25,-40.3438,-0.0881,0.0698,0.9937,-0.1894,0.061,0.98,0.3682,-0.4849,9.3757,0.3445,-0.4216,8.4056
3374470951,3.5938,3.5589,-30.4375,15.9062,-41.375,32.5938,17.0625,-40.5938,-0.0696,0.0795,0.9944,-0.1749,0.0698,0.9821,0.3225,-0.5122,9.1779,0.3267,-0.4343,8.3502
3379471951,3.5865,3.5259,-30.6562,16.0938,-41.1562,32.375,17.1562,-40.6562,-0.0502,0.0678,0.9964,-0.1539,0.06,0.9863,0.3574,-0.4932,9.3498,0.3357,-0.4216,8.3083
3384470951,3.5865,3.5314,-30.4375,15.875,-41.3438,32.625,17.0,-40.625,-0.0792,0.0853,0.9932,-0.1748,0.0766,0.9816,0.3286,-0.5083,9.2014,0.3293,-0.4399,8.4426
3389470951,3.6747,3.5295,-30.3125,15.625,-41.2188,32.7188,16.6875,-40.5938,-0.0762,0.1048,0.9916,-0.1851,0.097,0.9779,0.2871,-0.54,9.1016,0.2986,-0.468,8.4172
3394479951,3.5608,3.5387,-30.3438,15.9062,-41.25,32.6875,16.9062,-40.8125,-0.0686,0.0805,0.9944,-0.1749,0.0717,0.982,0.323,-0.5098,9.1558,0.3354,-0.4441,8.5564
3399470951,3.5755,3.5148,-30.375,15.9062,-41.1875,32.6875,17.0312,-40.5625,-0.0696,0.0756,0.9947,-0.1759,0.0668,0.9821,0.3296,-0.5063,9.1901,0.334,-0.4512,8.6194
3404470951,3.6085,3.4946,-30.5,16.0938,-41.125,32.5312,17.1562,-40.5625,-0.0511,0.0698,0.9963,-0.1654,0.061,0.9843,0.3376,-0.4849,9.0376,0.3479,-0.4272,8.5061
3409470951,3.5626,3.4873,-30.375,15.875,-41.0938,32.6562,16.875,-40.375,-0.0608,0.0824,0.9947,-0.1816,0.0746,0.9805,0.3196,-0.5142,9.1676,0.3091,-0.4568,8.4072
3414470951,3.581,3.4542,-30.375,15.9688,-41.2188,32.6562,17.0625,-40.5625,-0.0725,0.0737,0.9946,-0.1702,0.0659,0.9832,0.3289,-0.5005,9.1161,0.3267,-0.4436,8.4538
3419479951,3.4946,3.4726,-30.375,16.0,-41.0625,32.6562,17.125,-40.625,-0.0638,0.0668,0.9957,-0.1731,0.059,0.9831,0.3269,-0.5034,9.1275,0.342,-0.4287,8.4576
3424470951,3.4597,3.4597,-30.375,15.9062,-41.0625,32.6562,17.0,-40.3438,-0.055,0.0834,0.995,-0.1921,0.0766,0.9784,0.3203,-0.5137,9.1702,0.3213,-0.4404,8.359
3429470951,3.4873,3.4542,-30.4375,16.125,-41.1562,32.625,17.1875,-40.625,-0.0609,0.0629,0.9962,-0.1626,0.0542,0.9852,0.3386,-0.4937,9.1472,0.3545,-0.4309,8.62
3434470951,3.5277,3.5093,-30.5938,15.8125,-41.375,32.4688,16.9375,-40.6875,-0.0617,0.0912,0.9939,-0.1575,0.0824,0.9841,0.3257,-0.5249,9.3562,0.321,-0.4524,8.4901
3439470951,3.6067,3.5406,-30.5938,15.8125,-41.4375,32.4688,16.9062,-40.4375,-0.0618,0.0853,0.9944,-0.1681,0.0766,0.9828,0.3381,-0.5205,9.4443,0.3032,-0.4543,8.3152
3444470951,3.5571,3.4266,-30.3438,15.9062,-41.3438,32.6562,16.9375,-40.0625,-0.0792,0.0844,0.9933,-0.1997,0.0756,0.9769,0.3354,-0.5127,9.3264,0.3101,-0.4592,8.4453
3449470951,3.5828,3.5645,-30.5625,15.9062,-41.1875,32.5312,17.0312,-40.375,-0.0637,0.0873,0.9941,-0.1758,0.0776,0.9814,0.3276,-0.5088,9.1961,0.324,-0.4443,8.4323
3454470951,3.4836,3.4707,-30.5,16.1875,-41.375,32.5312,17.25,-40.125,-0.0725,0.0668,0.9951,-0.1856,0.059,0.9808,0.3647,-0.4785,9.2665,0.3376,-0.426,8.379
3459470951,3.4763,3.423,-30.75,15.875,-41.4062,32.3125,17.0312,-40.5938,-0.0549,0.0873,0.9947,-0.147,0.0776,0.9861,0.3306,-0.5186,9.3385,0.3113,-0.4443,8.2921
3464470951,3.5332,3.4873,-30.5625,15.875,-41.125,32.5,16.8438,-40.3125,-0.0549,0.0883,0.9946,-0.1652,0.0805,0.983,0.3267,-0.5122,9.2238,0.3008,-0.4631,8.3867
3469470951,3.5883,3.4579,-30.5,15.8125,-41.1562,32.5312,16.9062,-40.1875,-0.0559,0.0892,0.9944,-0.1786,0.0805,0.9806,0.321,-0.52,9.2498,0.3137,-0.4561,8.4502
3474471951,3.4763,3.4266,-30.4375,15.9062,-41.0625,32.625,17.0312,-40.3125,-0.0637,0.0805,0.9947,-0.1816,0.0737,0.9806,0.3191,-0.5122,9.1402,0.3208,-0.4541,8.5065
3479470951,3.4836,3.4101,-30.5,15.875,-41.125,32.5312,16.875,-40.5,-0.0559,0.0912,0.9943,-0.1642,0.0824,0.983,0.3213,-0.5195,9.247,0.3169,-0.4631,8.5645
3484596951,3.5589,3.5295,-30.4375,15.875,-41.0,32.625,16.8438,-40.4688,-0.0607,0.0912,0.994,-0.1786,0.0834,0.9804,0.3164,-0.521,9.2096,0.3113,-0.4629,8.4998
3489596951,3.4248,3.4193,-30.625,15.875,-41.0625,32.4375,16.9062,-40.4375,-0.0442,0.0892,0.995,-0.1566,0.0805,0.9844,0.3181,-0.5161,9.1734,0.3081,-0.4568,8.3964
3494596951,3.5093,3.5167,-30.4688,15.8125,-41.1562,32.5625,16.9062,-40.4688,-0.0636,0.0951,0.9934,-0.1651,0.0863,0.9825,0.3171,-0.5234,9.2452,0.3218,-0.458,8.561
3499596951,3.4836,3.4175,-30.3125,15.9062,-40.9062,32.75,16.875,-40.25,-0.0685,0.0883,0.9937,-0.192,0.0805,0.9781,0.3152,-0.5151,9.13,0.3147,-0.4604,8.5102
3504596951,3.5332,3.513,-30.625,15.9375,-41.1562,32.4375,16.9062,-40.5938,-0.0511,0.0863,0.995,-0.1595,0.0776,0.9842,0.3369,-0.5073,9.2821,0.3181,-0.4585,8.526
3509596951,3.4377,3.4781,-30.4688,15.8125,-41.125,32.5625,16.9062,-40.375,-0.0617,0.0931,0.9937,-0.168,0.0844,0.9822,0.3196,-0.5264,9.3053,0.3105,-0.4617,8.478
3514596951,3.4836,3.4266,-30.4688,15.7812,-41.0312,32.5625,16.8125,-40.25,-0.0529,0.1019,0.9934,-0.1774,0.0951,0.9795,0.3125,-0.5288,9.2547,0.3054,-0.4719,8.5364
3519601951,3.4101,3.4101,-30.5625,16.0938,-41.0,32.5312,17.0,-40.4688,-0.055,0.0776,0.9955,-0.1701,0.0688,0.983,0.3499,-0.4951,9.288,0.3286,-0.448,8.5245
3524598951,3.4505,3.4542,-30.5,16.0,-41.0,32.5625,16.8438,-40.5,-0.0549,0.0883,0.9946,-0.1681,0.0795,0.9826,0.3235,-0.5034,9.0897,0.3086,-0.4705,8.555
3529596951,3.4836,3.4009,-30.4375,15.75,-41.125,32.625,16.8125,-40.375,-0.0655,0.0999,0.9928,-0.1813,0.0912,0.9792,0.3098,-0.5254,9.1864,0.2981,-0.4731,8.4693
3534602951,3.4744,3.3881,-30.5,15.7812,-40.9062,32.5312,16.8438,-40.375,-0.0481,0.098,0.994,-0.1756,0.0892,0.9804,0.2964,-0.5288,9.0769,0.3086,-0.4661,8.5057
3539606951,3.4597,3.4542,-30.5625,15.9062,-40.9375,32.5312,16.875,-40.5625,-0.0403,0.0999,0.9942,-0.1602,0.0921,0.9828,0.3279,-0.5161,9.2813,0.3098,-0.4585,8.4344
3544596951,3.4285,3.4285,-30.4375,15.7812,-40.875,32.625,16.75,-40.375,-0.0549,0.099,0.9936,-0.1775,0.0912,0.9799,0.3008,-0.5308,9.1474,0.3069,-0.4849,8.6978
3549596951,3.3495,3.4211,-30.4688,16.0,-40.875,32.5938,16.875,-40.3438,-0.053,0.0873,0.9948,-0.1787,0.0785,0.9808,0.3252,-0.5024,9.0976,0.3169,-0.458,8.5071
3554596951,3.4946,3.5057,-30.5625,15.9688,-41.0625,32.5312,16.9062,-40.5,-0.0549,0.0941,0.994,-0.1709,0.0863,0.9815,0.3259,-0.5063,9.1497,0.312,-0.4656,8.5379
3559605951,3.6306,3.6435,-30.5,16.0938,-41.2812,32.5312,17.0,-40.5,-0.0636,0.098,0.9932,-0.1756,0.0892,0.9804,0.3372,-0.4995,9.1969,0.3218,-0.4531,8.5064
3564596951,3.7629,3.6563,-30.5938,16.0938,-41.25,32.4688,16.9062,-40.0,-0.0558,0.1155,0.9917,-0.1963,0.1067,0.9747,0.3335,-0.5151,9.3324,0.2898,-0.4624,8.2574
3569596951,3.6085,3.5571,-30.5938,15.7812,-41.0938,32.4375,16.6875,-40.0938,-0.0507,0.1474,0.9878,-0.1908,0.1377,0.9719,0.2729,-0.561,9.1835,0.2625,-0.4819,8.1754
3574596951,3.7004,3.7225,-30.5625,16.0625,-41.25,32.5,16.9062,-40.375,-0.0576,0.1232,0.9907,-0.1847,0.1155,0.976,0.3042,-0.5122,8.9758,0.2949,-0.4592,8.2783
3579596951,3.7335,3.6765,-30.6562,16.25,-41.25,32.375,17.1562,-40.125,-0.05,0.1058,0.9931,-0.1908,0.096,0.9769,0.3257,-0.5098,9.1855,0.311,-0.4355,8.1912
3584596951,3.6122,3.6912,-30.5625,15.9062,-41.1875,32.4688,16.875,-40.6562,-0.0585,0.131,0.9897,-0.1636,0.1203,0.9792,0.2812,-0.5254,8.8715,0.3047,-0.4519,8.304
3589596951,3.6343,3.6159,-30.7812,15.9688,-41.1875,32.2812,16.8438,-40.75,-0.0402,0.13,0.9907,-0.1492,0.1213,0.9813,0.302,-0.5386,9.2492,0.3003,-0.46,8.3457
3594597951,3.6967,3.6508,-30.6562,16.0,-41.125,32.375,17.0,-40.1875,-0.0576,0.1261,0.9903,-0.178,0.1174,0.977,0.3064,-0.5239,9.1322,0.3088,-0.446,8.2843
3599596951,3.5938,3.581,-30.5938,16.0625,-41.0312,32.4375,16.9375,-40.1875,-0.0509,0.1232,0.9911,-0.1875,0.1155,0.9754,0.3032,-0.5239,9.0972,0.3069,-0.4507,8.3146
3604597951,3.5553,3.6802,-30.6875,15.9375,-41.125,32.3438,16.8438,-40.5,-0.0373,0.13,0.9908,-0.1645,0.1203,0.979,0.3037,-0.5308,9.1797,0.2905,-0.4619,8.26
3609597951,3.6857,3.6416,-30.5625,15.9375,-41.1875,32.4688,16.9375,-40.125,-0.0576,0.129,0.99,-0.1913,0.1193,0.9743,0.3027,-0.5298,9.1579,0.2937,-0.4531,8.1965
3614597951,3.6288,3.66,-30.5938,15.8125,-41.1562,32.4375,16.8438,-40.5,-0.0479,0.1358,0.9896,-0.1692,0.1271,0.9774,0.2871,-0.543,9.1347,0.3003,-0.468,8.436
3619722951,3.6398,3.6343,-30.5938,15.9062,-41.0938,32.4375,16.875,-40.3438,-0.0527,0.1329,0.9897,-0.1807,0.1232,0.9758,0.3,-0.5425,9.2718,0.3005,-0.4617,8.3676
3624722951,3.5828,3.6582,-30.5938,16.1875,-41.0,32.4688,17.0312,-40.5,-0.0441,0.1164,0.9922,-0.1724,0.1087,0.979,0.3213,-0.4973,8.9967,0.3047,-0.4529,8.315
3629722951,3.6067,3.6876,-30.625,16.125,-41.0,32.4375,16.9375,-40.375,-0.048,0.1232,0.9912,-0.1723,0.1155,0.9783,0.3152,-0.5078,9.0475,0.3015,-0.4551,8.3045
3634725951,3.5498,3.5755,-30.5625,16.0,-40.875,32.4688,16.9062,-40.125,-0.0547,0.1281,0.9903,-0.1884,0.1203,0.9747,0.3044,-0.5142,9.0005,0.2908,-0.4648,8.2955
3639722951,3.6416,3.5645,-30.75,16.0938,-41.25,32.3125,17.0,-40.3125,-0.0528,0.1184,0.9916,-0.1724,0.1096,0.9789,0.3247,-0.5073,9.1472,0.2993,-0.4504,8.2284
3644722951,3.649,3.6692,-30.6562,15.9375,-41.125,32.375,16.8438,-40.3125,-0.0528,0.1281,0.9904,-0.1674,0.1193,0.9786,0.2993,-0.5317,9.1423,0.2854,-0.4641,8.2281
3649722951,3.5994,3.6159,-30.625,16.0,-40.875,32.4062,16.875,-40.25,-0.045,0.129,0.9906,-0.1722,0.1203,0.9777,0.302,-0.5229,9.0727,0.2925,-0.4543,8.1967
3654722951,3.5112,3.5902,-30.7812,15.9688,-40.9375,32.25,16.9062,-40.3125,-0.0286,0.129,0.9912,-0.1674,0.1213,0.9784,0.3032,-0.5303,9.1688,0.2871,-0.4487,8.0747
3659722951,3.5902,3.6967,-30.875,15.75,-41.125,32.1875,16.75,-40.1875,-0.044,0.1426,0.9888,-0.1671,0.1329,0.9769,0.2944,-0.5542,9.3426,0.2749,-0.4656,8.1289
3664722951,3.7059,3.6747,-30.4375,15.875,-41.1875,32.625,16.75,-40.4375,-0.0768,0.1387,0.9874,-0.1853,0.129,0.9742,0.2927,-0.5278,9.0255,0.2937,-0.4773,8.4674
3669722951,3.6471,3.8217,-30.5938,15.9062,-41.0625,32.4688,16.9062,-40.5312,-0.0634,0.131,0.9894,-0.1664,0.1213,0.9786,0.3015,-0.519,9.0232,0.3022,-0.4548,8.3099
3674722951,3.5902,3.7482,-30.7812,15.9062,-41.3438,32.25,16.9062,-40.4375,-0.0527,0.1319,0.9899,-0.1597,0.1222,0.9796,0.3003,-0.5234,9.0593,0.3003,-0.4561,8.302
3679722951,3.649,3.5975,-30.5,15.9375,-41.0625,32.5312,16.875,-39.8125,-0.0653,0.1368,0.9885,-0.2053,0.1271,0.9704,0.2827,-0.5298,8.9373,0.2754,-0.4656,8.1343
3684722951,3.6324,3.6765,-30.6875,15.9375,-41.1562,32.375,16.8125,-40.2812,-0.0614,0.1329,0.9892,-0.1616,0.1232,0.9791,0.2805,-0.5234,8.8414,0.2825,-0.4705,8.267
3689722951,3.6269,3.7702,-30.5938,15.625,-40.9375,32.5,16.4062,-40.6875,-0.0255,0.1619,0.9865,-0.1294,0.1542,0.9795,0.2256,-0.5669,8.7295,0.2603,-0.5137,8.5083
3694727951,3.5204,3.5589,-30.6562,15.3125,-40.5938,32.4062,16.0938,-40.3125,0.0407,0.1907,0.9808,-0.1029,0.1869,0.977,0.1722,-0.6187,8.7347,0.1821,-0.5381,7.9268
3699722951,3.5038,3.5773,-30.4688,16.0,-40.875,32.5938,16.75,-41.0,0.0557,0.1164,0.9916,-0.0587,0.1125,0.9919,0.2617,-0.5293,8.7007,0.2556,-0.4399,7.6299
3704724951,3.7463,3.7298,-30.5625,15.9375,-40.625,32.5,16.8438,-41.3438,0.1292,0.1096,0.9855,0.0073,0.1087,0.9941,0.2639,-0.5239,8.6642,0.2629,-0.4275,7.5714
3709723951,3.5167,3.5828,-30.5625,16.125,-40.4375,32.5,16.75,-41.375,0.1678,0.0999,0.9807,0.0413,0.099,0.9942,0.2625,-0.4863,8.2247,0.2571,-0.4077,7.2865
3714723951,3.5424,3.7408,-30.7812,16.2188,-40.5625,32.25,16.9062,-41.4375,0.2053,0.0824,0.9752,0.0802,0.0824,0.9934,0.2947,-0.4761,8.4645,0.2693,-0.387,7.1899
3719723951,3.6949,3.7923,-30.875,16.0,-40.625,32.1875,16.7188,-41.3438,0.2336,0.0941,0.9678,0.0975,0.0951,0.9907,0.2727,-0.4856,8.3293,0.2354,-0.4131,7.1076
3724723951,3.6912,3.7702,-30.6875,16.125,-40.7188,32.3438,16.9375,-41.375,0.2159,0.0756,0.9735,0.0899,0.0756,0.9931,0.2969,-0.4829,8.5654,0.2683,-0.3845,7.152
3729723951,3.6288,3.7702,-30.6562,15.9375,-40.375,32.375,16.75,-41.0625,0.2231,0.097,0.97,0.0733,0.097,0.9926,0.2551,-0.4973,8.2677,0.2563,-0.4143,7.3519
3734723951,3.57,3.6159,-30.625,15.9375,-40.5,32.4062,16.625,-41.125,0.2078,0.1019,0.9729,0.0713,0.1019,0.9922,0.2676,-0.4976,8.4074,0.2388,-0.4211,7.2349
3739723951,3.6067,3.6159,-30.6875,16.0,-40.6562,32.3125,16.875,-40.9062,0.2033,0.0883,0.9751,0.0685,0.0883,0.9937,0.29,-0.4888,8.5559,0.2708,-0.4109,7.4722
3744723951,3.5663,3.6379,-30.625,15.9062,-40.25,32.4062,16.625,-41.0625,0.2171,0.1087,0.9701,0.0722,0.1116,0.9911,0.2683,-0.501,8.4539,0.2446,-0.4297,7.3946
3749723951,3.6196,3.6416,-30.625,15.9375,-40.875,32.4062,16.6875,-41.0625,0.1792,0.1009,0.9786,0.0694,0.0999,0.9926,0.2949,-0.4983,8.7168,0.2556,-0.4343,7.5671
3754848951,3.5865,3.6967,-30.75,15.8125,-40.375,32.3125,16.5625,-41.0625,0.2124,0.1087,0.9711,0.0877,0.1096,0.9901,0.2717,-0.5078,8.5685,0.2371,-0.4355,7.3769
3759848951,3.6122,3.6288,-30.9062,16.1875,-40.7188,32.125,17.0,-41.0625,0.2111,0.0776,0.9744,0.0977,0.0776,0.9922,0.3423,-0.4661,8.878,0.2832,-0.3906,7.3838
3764848951,3.5791,3.6288,-30.75,16.0938,-40.625,32.2812,16.8438,-40.8125,0.2005,0.0873,0.9758,0.0705,0.0883,0.9936,0.3215,-0.4751,8.7499,0.2605,-0.4268,7.5363
3769848951,3.6049,3.6912,-30.5625,16.0,-40.5625,32.4688,16.7188,-41.0625,0.1918,0.0951,0.9768,0.0695,0.0941,0.9931,0.3015,-0.488,8.6742,0.2583,-0.4419,7.6812
